#{"t_start": 1681722424.9679146, "env_id": null}
r,l,t
54.9,116,748.986363
54.9,116,749.459816
55.2,116,749.930356
55.2,116,750.407096
55.2,116,750.88231
55.0,116,751.355782
55.0,116,754.856343
55.2,116,755.328529
55.0,116,755.802895
55.2,116,756.277255
55.0,116,756.748994
55.0,116,757.230292
55.1,116,757.70833
55.1,116,758.184857
55.1,116,758.655283
55.0,116,759.122791
54.9,116,759.602471
55.1,116,760.074074
54.8,116,760.554292
55.0,116,761.028591
55.0,116,761.507448
54.9,116,761.98439
54.8,116,762.461288
55.2,116,762.93871
55.2,116,766.34441
54.9,116,766.86818
55.1,116,767.343884
55.2,116,767.819682
54.7,116,768.299657
54.8,116,768.775688
54.9,116,769.252965
54.9,116,769.731035
55.1,116,770.199473
55.1,116,770.67973
55.1,116,771.154879
54.9,116,771.631786
55.0,116,772.113603
54.9,116,772.592994
55.0,116,773.069575
55.2,116,773.57064
54.6,116,774.095434
54.6,116,777.49392
55.0,116,777.979363
54.5,116,778.461828
55.1,116,778.945194
54.5,116,779.438798
55.0,116,779.909899
55.0,116,780.381283
54.6,116,780.866204
54.6,116,781.350101
55.1,116,781.829416
54.5,116,782.31326
54.9,116,782.781003
54.9,116,783.255564
55.1,116,783.729139
54.5,116,784.20631
55.2,116,784.677785
55.0,116,785.149946
55.2,116,785.620327
55.0,116,789.008795
54.9,116,789.480518
54.5,116,790.087362
54.6,116,790.566645
55.1,116,791.040984
54.6,116,791.523195
54.6,116,791.99591
55.0,116,792.467123
54.8,116,792.941345
54.8,116,793.418153
54.6,116,793.895462
54.9,116,794.36639
55.0,116,794.840376
55.0,116,795.30874
55.0,116,795.778684
54.7,116,796.255916
54.9,116,796.726478
54.5,116,797.201235
55.0,116,800.606657
54.9,116,801.078443
55.0,116,801.554261
54.8,116,802.026191
55.0,116,802.493751
55.1,116,802.96484
54.6,116,803.437436
54.8,116,803.908204
54.9,116,804.379514
55.2,116,804.852236
54.9,116,805.326154
54.8,116,805.796325
55.1,116,806.271354
55.0,116,806.742519
54.6,116,807.21544
54.9,116,807.687237
55.1,116,808.158954
54.7,116,811.560266
55.1,116,812.030888
55.0,116,812.500401
55.0,116,812.968187
55.0,116,813.440887
55.2,116,813.91503
55.0,116,814.38753
55.0,116,814.864062
54.9,116,815.334242
55.2,116,815.809069
54.8,116,816.280699
55.1,116,816.74926
54.8,116,817.221134
54.7,116,817.693091
54.9,116,818.170545
55.0,116,818.643738
55.0,116,819.116723
54.5,116,819.613449
55.1,116,823.028946
55.1,116,823.500366
54.9,116,823.969978
55.2,116,824.441747
54.7,116,824.919118
