#{"t_start": 1681798896.7732599, "env_id": null}
r,l,t
127.8,156,637.018988
128.3,156,637.576542
127.7,156,638.151758
128.1,156,638.729133
127.9,156,639.304172
128.0,156,639.884222
127.5,156,640.452098
128.3,156,641.020315
128.0,156,641.598559
127.3,156,642.169977
128.6,156,642.743797
128.5,156,646.296613
127.9,156,646.867419
127.9,156,647.425409
127.6,156,647.994914
127.3,156,648.566518
128.3,156,649.140386
127.3,156,649.702154
127.7,156,650.266574
128.6,156,650.8409
127.6,156,651.407212
128.1,156,651.972532
127.9,156,652.548972
128.2,156,653.116403
128.5,156,656.639206
127.6,156,657.20097
127.8,156,657.757935
128.6,156,658.330135
128.1,156,658.898691
127.6,156,659.465372
127.6,156,660.046381
128.0,156,660.60919
128.2,156,661.181164
127.0,156,661.744411
127.7,156,662.314639
127.3,156,662.883332
128.0,156,663.455569
128.1,156,664.019383
128.0,156,667.559124
127.9,156,668.121992
127.9,156,668.703199
128.3,156,669.273689
127.7,156,669.840058
127.5,156,670.413014
127.0,156,670.982375
127.0,156,671.539957
128.0,156,672.102659
127.8,156,672.669636
127.8,156,673.234185
127.5,156,673.808514
128.2,156,674.38346
127.6,156,677.932976
128.3,156,678.521713
128.0,156,679.08444
127.5,156,679.670469
126.2,156,680.285281
127.7,156,680.860922
127.6,156,681.425867
128.4,156,682.007368
127.1,156,682.577318
127.3,156,683.138096
127.8,156,683.719587
128.0,156,684.294333
128.1,156,684.870229
127.8,156,688.410613
128.2,156,688.991256
127.6,156,689.55431
128.9,156,690.133515
128.3,156,690.707718
128.0,156,691.276218
128.0,156,691.852845
127.7,156,692.415255
127.2,156,692.981888
127.5,156,693.551242
128.1,156,694.126232
128.1,156,694.702042
127.6,156,695.26877
127.4,156,698.808965
128.1,156,699.364885
127.5,156,699.926201
127.5,156,700.48491
127.8,156,701.061413
128.9,156,701.637229
128.0,156,702.212044
128.0,156,702.796002
128.0,156,703.352587
127.7,156,703.920353
128.2,156,704.497519
128.2,156,705.063559
128.1,156,705.636328
128.5,156,709.160811
125.8,156,709.7776
127.4,156,710.339114
127.8,156,710.915128
128.2,156,711.48696
128.2,156,712.047398
127.8,156,712.615085
128.3,156,713.183648
128.4,156,713.753158
127.9,156,714.393139
127.2,156,714.964039
127.4,156,715.527162
128.0,156,716.116085
128.0,156,719.756076
127.6,156,720.322852
127.9,156,720.900423
127.3,156,721.488541
127.9,156,722.056835
127.4,156,722.637183
128.2,156,723.206659
127.3,156,723.783277
128.1,156,724.35484
128.1,156,724.92375
127.3,156,725.492825
128.0,156,726.075097
127.7,156,726.650323
127.6,156,730.189956
127.8,156,730.759963
126.8,156,731.327965
128.2,156,731.899154
128.6,156,732.471726
128.1,156,733.05582
128.2,156,733.625502
127.8,156,734.199937
127.8,156,734.777756
128.1,156,735.362342
127.9,156,735.947248
128.2,156,736.543468
127.5,156,737.119263
127.8,156,740.675428
127.6,156,741.249779
127.6,156,741.823809
128.2,156,742.408974
127.5,156,742.986324
126.0,156,743.610471
127.2,156,744.202252
127.2,156,744.783673
127.9,156,745.390251
127.7,156,745.990296
127.9,156,746.587869
128.2,156,747.19159
128.3,156,747.774186
127.4,156,748.350634
127.6,156,751.91917
127.4,156,752.54409
128.1,156,753.163236
127.6,156,753.781387
127.5,156,754.359445
128.8,156,754.957743
127.8,156,755.556216
128.3,156,756.142816
127.7,156,756.717377
127.5,156,757.317369
127.8,156,757.916395
128.0,156,758.499376
127.7,156,759.111802
127.8,156,762.673326
128.1,156,763.242833
128.3,156,763.828731
127.9,156,764.401984
127.2,156,764.984956
128.6,156,765.564851
127.4,156,766.178549
128.3,156,766.751364
127.9,156,767.376462
127.9,156,767.951376
128.0,156,768.529554
127.7,156,769.095678
127.9,156,769.668711
127.8,156,773.239697
128.2,156,773.813019
128.0,156,774.405334
127.6,156,774.981658
128.4,156,775.563137
127.5,156,776.132344
128.0,156,776.703561
128.4,156,777.275206
124.2,156,777.891376
128.2,156,778.462439
127.9,156,779.038791
128.1,156,779.622644
128.0,156,780.270582
127.8,156,783.843896
127.8,156,784.428751
127.6,156,785.01689
127.5,156,785.61412
127.8,156,786.18919
128.0,156,786.763874
127.9,156,787.341357
127.9,156,787.914608
128.3,156,788.51636
127.1,156,789.116555
128.0,156,789.697983
127.5,156,790.271039
127.4,156,790.848962
128.3,156,794.404963
127.7,156,795.089775
128.1,156,795.664384
128.0,156,796.240291
127.6,156,796.808187
128.8,156,797.380598
128.1,156,797.943589
127.4,156,798.506972
128.0,156,799.074816
127.4,156,799.636911
128.4,156,800.208645
128.5,156,800.775488
127.8,156,801.358909
127.6,156,803.369499
128.1,156,803.935071
127.7,156,804.518532
127.6,156,805.079397
127.7,156,805.648906
127.2,156,806.212765
127.7,156,806.779653
128.5,156,807.38042
128.1,156,807.957218
127.9,156,808.533631
127.8,156,809.108074
127.7,156,809.680693
127.2,156,810.252141
128.1,156,813.763279
127.7,156,814.333838
127.7,156,814.913302
127.7,156,815.473154
128.5,156,816.049114
127.8,156,816.623988
127.6,156,817.191456
127.9,156,817.755362
128.4,156,818.325829
127.9,156,818.894597
127.1,156,819.451161
127.9,156,820.023351
127.8,156,820.590364
128.2,156,821.159131
127.6,156,824.694221
128.4,156,825.255071
128.4,156,825.827461
128.4,156,826.404694
128.1,156,826.963373
128.4,156,827.538
127.9,156,828.102451
128.2,156,828.673716
128.2,156,829.247159
127.9,156,829.809875
128.1,156,830.387419
126.9,156,830.975396
127.9,156,831.541473
128.0,156,834.939495
127.9,156,835.53126
127.9,156,836.10568
128.3,156,836.689474
127.8,156,837.258737
128.3,156,837.858565
127.6,156,838.44649
127.3,156,839.046884
127.4,156,839.623122
127.3,156,840.198426
128.3,156,840.813527
128.2,156,841.396073
127.4,156,842.016236
127.3,156,844.087069
127.7,156,844.682536
128.6,156,845.27501
127.8,156,845.863086
126.4,156,846.50675
128.0,156,847.103372
127.6,156,847.683914
127.4,156,848.259092
128.3,156,848.824794
128.4,156,849.410017
128.0,156,849.991078
127.9,156,850.600211
128.1,156,851.188799
128.2,156,853.545207
128.1,156,854.128075
128.1,156,854.831602
128.0,156,855.403879
128.3,156,856.04332
128.7,156,856.739881
127.7,156,857.382872
127.4,156,858.025117
127.9,156,858.593721
128.0,156,859.178943
127.8,156,859.836074
127.6,156,860.509527
128.4,156,861.095722
128.6,156,863.136787
127.3,156,863.725999
127.4,156,864.326525
127.8,156,864.894216
128.1,156,865.47435
127.8,156,866.04129
128.3,156,866.618559
126.9,156,867.200744
127.6,156,867.76768
128.1,156,868.342222
128.0,156,868.909918
128.0,156,869.500924
128.6,156,870.084666
127.5,156,873.645001
128.3,156,874.233574
128.2,156,874.827626
127.8,156,875.450367
128.3,156,876.040316
128.1,156,876.650268
128.4,156,877.25851
128.2,156,877.935447
127.8,156,878.520302
128.8,156,879.1019
127.8,156,879.665612
127.6,156,880.222271
128.2,156,880.803077
127.7,156,884.393823
128.5,156,884.973858
127.5,156,885.556936
128.1,156,886.253036
128.1,156,886.811301
128.1,156,887.386651
128.5,156,887.968087
128.6,156,888.538276
127.8,156,889.104683
129.0,156,889.685468
128.0,156,890.260632
128.2,156,890.833955
128.1,156,891.408374
127.7,156,894.959618
127.9,156,895.561007
128.0,156,896.127721
127.9,156,896.71292
127.5,156,897.333568
127.2,156,897.923513
129.0,156,898.502771
127.9,156,899.107221
128.0,156,899.675067
127.4,156,900.253292
128.0,156,900.855751
127.5,156,901.425008
127.9,156,902.01676
128.2,156,902.583647
127.7,156,906.258054
128.4,156,906.826786
127.7,156,907.397691
127.8,156,907.980099
127.4,156,908.560362
127.8,156,909.126748
128.0,156,909.716774
128.0,156,910.282535
128.1,156,910.842002
127.9,156,911.401581
128.0,156,911.986598
127.9,156,912.559558
127.8,156,913.128617
128.3,156,916.714839
128.3,156,917.281615
127.9,156,917.848855
128.4,156,918.455466
128.5,156,919.041243
127.6,156,919.613527
128.2,156,920.190865
127.7,156,920.795669
128.0,156,921.370735
127.9,156,921.963155
128.1,156,922.570253
127.6,156,923.151949
128.2,156,923.741269
128.1,156,927.311652
127.5,156,927.867849
128.1,156,928.452683
128.5,156,929.024484
128.2,156,929.643896
127.4,156,930.21474
127.5,156,930.818044
128.5,156,931.40768
128.6,156,932.010461
128.1,156,932.616133
128.2,156,933.203011
128.2,156,933.852244
128.1,156,934.459142
128.5,156,938.05513
128.5,156,938.63461
128.3,156,939.312843
128.4,156,939.890082
128.0,156,940.456482
128.8,156,941.030098
128.5,156,941.60343
128.1,156,942.177359
128.0,156,942.75055
127.9,156,943.325193
128.7,156,943.900482
128.1,156,944.482577
128.0,156,945.051355
126.3,156,948.638927
127.8,156,949.199469
128.1,156,949.767419
127.8,156,950.330948
128.6,156,950.900473
128.4,156,951.47407
128.4,156,952.044923
128.4,156,952.605453
128.8,156,953.173112
128.7,156,953.734514
127.7,156,954.335043
127.8,156,954.897837
127.5,156,955.464833
127.8,156,958.990489
128.1,156,959.563388
128.2,156,960.140107
128.5,156,960.72975
127.9,156,961.328317
